Endpoint URL,Summary,SPARQL Endpoint,Version,Turtle,XML,CSV,JSON,1.0 ASK[.],1.0 CON[.],1.0 CON[JOIN],1.0 CON[OPT],1.1 ASK[FIL(!IN)],1.1 CON-[.],1.1 SEL[AVG],1.1 SEL[BIND],1.1 SEL[FIL(!EXISTS)],Custom Query
http://semantic.eea.europa.eu/sparql,G,semantic.eea.europa.eu,1.0 (inferred) HTML,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://cr.eionet.europa.eu/sparql,G,cr.eionet.europa.eu,1.0 (inferred) HTML,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://cr3.eionet.europa.eu/sparql,X,cr3.eionet.europa.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://publications.europa.eu/webapi/rdf/sparql,G,publications.europa.eu,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://sparql.europeana.eu,G,sparql.europeana.eu,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 500 SPARQL Request Failed,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://lod.euscreen.eu/sparql,G,lod.euscreen.eu,error 404,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://premon.fbk.eu/sparql,G,premon.fbk.eu,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://premon.fbk.eu/sparql.,X,premon.fbk.eu,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://services.insemtives.eu/forest/sparql,X,services.insemtives.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.lider-project.eu/usage/sparql,X,data.lider-project.eu,1.0 (inferred) HTML,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://linkedu.eu/catalogue/sparql,X,linkedu.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://data.linkedu.eu/hud/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/forge/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/kis1112/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/slidewiki/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/kis/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/ocw/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/prod/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedu.eu/don/query,X,data.linkedu.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.lod2.eu/sparql,X,data.lod2.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://ndb.publink.lod2.eu/sparql,X,ndb.publink.lod2.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.lynx-project.eu,G,sparql.lynx-project.eu,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://data.opendiscoveryspace.eu/sparql.tpl,X,data.opendiscoveryspace.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://data.organic-edunet.eu/sparql,X,data.organic-edunet.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.organic-edunet.eu/snorql,X,data.organic-edunet.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.plan4all.eu/sparql,X,data.plan4all.eu,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://agencies.publicdata.eu/sparql,X,agencies.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://ecb.publicdata.eu/sparql,X,ecb.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://epo.publicdata.eu/sparql,X,epo.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://eur-lex.publicdata.eu/sparql,X,eur-lex.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://fintrans.publicdata.eu/sparql,X,fintrans.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://n-lex.publicdata.eu/sparql,X,n-lex.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://prelex.publicdata.eu/sparql,X,prelex.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://unodc.publicdata.eu/sparql,X,unodc.publicdata.eu,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://zbw.eu/beta/sparql/stw/query,G,zbw.eu,error 404,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://zbw.eu/beta/sparql/stw,X,zbw.eu,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://doc.metalex.eu:8000/sparql,X,doc.metalex.eu:8000,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.aalto.fi/sparql,X,data.aalto.fi,error 503,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,error: 503 Backend fetch failed,-
http://ldf.fi/warsa/sparql,G,ldf.fi,1.1 (inferred) Ttl,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://ldf.fi/ww1lod/sparql,G,ldf.fi,1.1 (inferred) Ttl,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://sparql.archives-ouvertes.fr/sparql,G,sparql.archives-ouvertes.fr,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://data.bnf.fr/sparql,G,data.bnf.fr,1.0 (inferred) HTML,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://id.eaufrance.fr/sparql,G,id.eaufrance.fr,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
